"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 26, 2014","46,642","47,851","47,942","46,202","29.83K","-2.46"
"Feb 25, 2014","47,817","47,850","47,977","47,362","21.52K","-0.35"
"Feb 24, 2014","47,985","47,310","48,343","47,162","24.30K","1.09"
"Feb 21, 2014","47,467","47,380","47,683","47,250","15.41K","-0.04"
"Feb 20, 2014","47,486","47,592","47,670","47,151","20.33K","-0.63"
"Feb 19, 2014","47,787","47,900","48,022","47,381","23.51K","-0.49"
"Feb 18, 2014","48,023","47,499","48,090","46,932","33.47K","0.60"
"Feb 17, 2014","47,735","47,492","47,931","47,050","29.85K","2.41"
"Feb 14, 2014","46,613","44,999","46,717","44,999","32.01K","3.76"
"Feb 13, 2014","44,922","44,775","44,990","44,618","15.29K","0.19"
"Feb 12, 2014","44,839","44,558","44,899","44,523","14.37K","0.31"
"Feb 11, 2014","44,700","44,780","44,920","44,411","23.57K","0.07"
"Feb 10, 2014","44,670","44,544","45,018","44,487","18.96K","0.68"
"Feb 07, 2014","44,369","44,401","44,700","44,160","22.08K","-0.10"
"Feb 06, 2014","44,413","44,505","45,020","44,280","26.24K","0.05"
"Feb 05, 2014","44,392","43,772","45,223","43,772","35.40K","1.92"
"Feb 04, 2014","43,557","43,717","43,913","43,405","22.22K","-0.69"
"Feb 03, 2014","43,858","43,250","44,150","42,928","25.65K","1.27"
"Jan 31, 2014","43,309","43,269","44,033","43,185","28.68K","0.21"
"Jan 30, 2014","43,220","44,326","44,450","43,080","36.37K","-2.67"
"Jan 29, 2014","44,405","44,100","45,074","43,844","33.44K","0.53"
"Jan 28, 2014","44,169","45,025","45,025","44,127","24.49K","-2.31"
"Jan 27, 2014","45,214","44,880","45,439","44,810","20.86K","1.17"
"Jan 24, 2014","44,691","44,864","45,649","44,622","29.32K","-0.49"
"Jan 23, 2014","44,910","44,230","45,180","44,112","30.12K","1.29"
"Jan 22, 2014","44,338","44,558","44,596","44,200","14.51K","-0.32"
"Jan 21, 2014","44,480","44,900","44,918","44,140","26.52K","-1.21"
"Jan 20, 2014","45,024","45,084","45,265","44,955","11.53K","-0.25"
"Jan 17, 2014","45,136","44,560","45,274","44,380","22.63K","1.33"
"Jan 16, 2014","44,545","44,801","44,931","44,402","19.10K","-0.54"
"Jan 15, 2014","44,785","44,666","44,889","44,314","17.96K","-0.35"
"Jan 14, 2014","44,941","45,100","45,600","44,652","20.32K","-0.39"
"Jan 13, 2014","45,118","44,860","45,190","44,350","21.64K","0.66"
"Jan 10, 2014","44,824","44,079","44,912","43,950","25.73K","1.59"
"Jan 09, 2014","44,124","44,170","44,254","43,680","22.53K","0.58"
"Jan 08, 2014","43,869","44,340","44,489","43,600","28.65K","-1.48"
"Jan 07, 2014","44,526","45,427","45,575","44,350","26.85K","-1.86"
"Jan 06, 2014","45,370","45,421","45,740","45,033","27.42K","-0.23"
"Jan 04, 2014","45,475","45,475","45,475","45,475","0","0.00"
"Jan 03, 2014","45,475","45,300","45,729","45,064","24.57K","0.28"
"Jan 02, 2014","45,348","44,000","45,500","44,000","30.70K","3.35"
"Jan 01, 2014","43,876","43,870","44,034","43,735","2.30K","0.10"
"Dec 31, 2013","43,833","44,112","44,588","42,435","42.03K","-0.84"
"Dec 30, 2013","44,203","44,829","44,879","44,127","21.28K","-2.11"
"Dec 27, 2013","45,154","44,747","45,226","44,614","17.29K","0.84"
"Dec 26, 2013","44,776","44,029","45,098","43,983","19.59K","1.78"
"Dec 24, 2013","43,992","43,799","44,150","43,709","11.28K","0.18"
"Dec 23, 2013","43,913","43,876","44,136","43,700","14.28K","-0.21"
"Dec 20, 2013","44,007","43,866","44,295","43,566","21.27K","0.31"
"Dec 19, 2013","43,869","45,020","45,020","43,629","29.38K","-3.26"
"Dec 18, 2013","45,348","44,875","45,475","44,794","16.97K","1.37"
"Dec 17, 2013","44,734","45,110","45,628","44,580","29.03K","-1.31"
"Dec 16, 2013","45,330","44,563","45,665","44,062","26.49K","1.24"
"Dec 13, 2013","44,776","44,231","44,912","44,051","20.50K","0.69"
"Dec 12, 2013","44,468","45,747","45,800","44,370","26.84K","-2.76"
"Dec 11, 2013","45,730","45,499","45,845","45,251","19.04K","0.62"
"Dec 10, 2013","45,450","44,398","45,549","44,398","25.99K","2.92"
"Dec 09, 2013","44,160","43,951","44,317","43,737","15.71K","0.25"
"Dec 06, 2013","44,052","44,144","44,700","43,584","27.31K","2.10"
"Dec 05, 2013","43,146","43,415","43,749","42,700","0.75K","-1.56"
"Dec 04, 2013","43,831","43,000","43,961","42,418","0.86K","2.31"
"Dec 03, 2013","42,843","42,845","43,200","42,600","1.27K","-0.39"
"Dec 02, 2013","43,012","44,011","44,090","42,856","3.56K","-2.85"
"Nov 29, 2013","44,274","44,096","44,649","43,986","16.28K","0.33"
"Nov 28, 2013","44,128","44,049","44,189","43,950","7.48K","-0.12"
"Nov 27, 2013","44,179","44,350","44,861","44,086","14.96K","-0.63"
"Nov 26, 2013","44,460","44,490","45,124","44,361","15.86K","-0.09"
"Nov 25, 2013","44,500","44,301","44,670","43,925","18.88K","-0.11"
"Nov 22, 2013","44,547","45,167","45,240","44,455","16.45K","-1.31"
"Nov 21, 2013","45,137","44,851","45,336","44,551","23.55K","0.31"
"Nov 20, 2013","44,999","45,621","45,849","44,900","21.35K","-0.97"
"Nov 19, 2013","45,440","45,156","45,660","45,060","16.94K","0.23"
"Nov 18, 2013","45,335","46,541","46,680","45,265","18.93K","-3.01"
"Nov 15, 2013","46,741","46,859","46,944","46,655","6.73K","-0.47"
"Nov 14, 2013","46,961","46,780","47,280","46,780","17.96K","0.61"
"Nov 13, 2013","46,677","47,560","47,560","46,547","23.89K","-2.25"
"Nov 12, 2013","47,750","48,150","48,489","47,659","19.48K","-1.29"
"Nov 11, 2013","48,373","48,500","48,573","48,137","14.01K","0.48"
"Nov 08, 2013","48,144","48,590","48,914","48,004","19.88K","-0.61"
"Nov 07, 2013","48,440","48,535","49,150","47,901","23.58K","-0.43"
"Nov 06, 2013","48,649","48,105","49,154","48,002","16.70K","1.02"
"Nov 05, 2013","48,159","48,050","48,249","47,732","13.07K","-0.20"
"Nov 04, 2013","48,257","48,603","48,688","48,120","4.56K","-0.97"
"Nov 03, 2013","48,732","48,700","48,825","48,698","1.28K","0.12"
"Nov 01, 2013","48,675","48,502","48,919","48,200","17.33K","0.50"
"Oct 31, 2013","48,431","50,100","50,100","48,100","22.96K","-3.19"
"Oct 30, 2013","50,028","49,430","50,391","49,334","20.25K","1.18"
"Oct 29, 2013","49,445","49,777","49,824","49,060","19.61K","-0.23"
"Oct 28, 2013","49,561","49,655","49,980","49,432","17.49K","-0.30"
"Oct 25, 2013","49,709","49,930","50,030","49,151","21.54K","-0.79"
"Oct 24, 2013","50,107","49,904","50,330","49,719","18.33K","0.70"
"Oct 23, 2013","49,760","49,751","50,199","49,656","16.33K","-0.25"
"Oct 22, 2013","49,884","48,948","49,990","48,550","25.92K","1.44"
"Oct 21, 2013","49,178","48,255","49,280","48,255","17.35K","2.04"
"Oct 18, 2013","48,195","47,850","48,666","47,606","18.02K","0.14"
"Oct 17, 2013","48,126","47,231","48,853","46,762","28.79K","1.59"
"Oct 16, 2013","47,372","47,363","47,540","46,910","11.95K","0.19"
"Oct 15, 2013","47,281","47,105","47,394","45,951","30.47K","-0.20"
"Oct 14, 2013","47,374","46,788","47,986","46,654","16.48K","1.03"
"Oct 11, 2013","46,891","48,021","48,030","46,700","23.09K","-2.84"
"Oct 10, 2013","48,264","49,189","49,221","48,165","19.39K","-1.52"
"Oct 09, 2013","49,009","49,860","49,875","48,578","20.03K","-1.89"
"Oct 08, 2013","49,952","49,665","50,123","49,261","18.32K","0.65"
"Oct 07, 2013","49,630","49,160","49,800","48,350","19.66K","2.97"
"Oct 04, 2013","48,197","48,201","48,600","47,788","20.35K","-0.94"
"Oct 03, 2013","48,653","48,358","48,891","47,870","22.64K","1.57"
"Oct 01, 2013","47,902","48,960","49,325","46,866","30.72K","-2.54"
"Sep 30, 2013","49,148","49,305","49,899","48,652","19.48K","-1.07"
"Sep 27, 2013","49,680","48,406","50,215","48,191","23.11K","2.14"
"Sep 26, 2013","48,639","49,000","49,444","48,322","22.50K","-1.08"
"Sep 25, 2013","49,171","49,225","49,550","48,650","21.28K","0.04"
"Sep 24, 2013","49,152","49,390","49,531","48,460","20.88K","-0.49"
"Sep 23, 2013","49,393","48,728","49,457","48,432","17.53K","0.18"
"Sep 20, 2013","49,306","51,301","51,649","49,170","28.00K","-4.72"
"Sep 19, 2013","51,750","49,956","52,165","49,956","25.64K","4.38"
"Sep 18, 2013","49,577","49,290","49,899","48,488","24.08K","0.36"
"Sep 17, 2013","49,401","49,800","50,419","49,281","20.69K","-0.86"
"Sep 16, 2013","49,832","49,752","50,052","48,866","22.90K","-1.67"
"Sep 14, 2013","50,676","49,550","50,778","49,550","1.85K","2.56"
"Sep 13, 2013","49,410","50,699","50,699","49,160","24.63K","-2.15"
"Sep 12, 2013","50,495","52,140","52,325","50,337","24.50K","-3.71"
"Sep 11, 2013","52,439","52,444","52,896","51,824","18.16K","0.39"
"Sep 10, 2013","52,235","53,955","53,955","51,759","20.14K","-3.48"
"Sep 09, 2013","54,117","54,507","54,787","53,937","7.54K","-1.57"
"Sep 07, 2013","54,982","54,700","55,084","54,700","0.51K","0.30"
"Sep 06, 2013","54,817","54,689","55,520","53,351","22.92K","2.99"
"Sep 05, 2013","53,227","53,180","53,694","52,195","0.09K","0.16"
"Sep 04, 2013","53,141","56,305","57,450","52,800","0.22K","-7.27"
"Sep 03, 2013","57,308","54,890","57,600","54,890","0.37K","4.28"
"Sep 02, 2013","54,954","51,099","55,289","51,099","1.33K","3.27"
"Aug 31, 2013","53,212","53,735","53,735","53,111","1.82K","-1.21"
"Aug 30, 2013","53,864","55,550","55,550","53,411","19.63K","-3.02"
"Aug 29, 2013","55,542","55,951","56,682","54,270","29.60K","-0.42"
"Aug 28, 2013","55,776","57,500","59,942","55,410","40.13K","-2.64"
"Aug 27, 2013","57,290","53,850","57,645","53,850","33.91K","6.51"
"Aug 26, 2013","53,787","53,700","54,737","53,515","28.61K","0.59"
"Aug 24, 2013","53,473","53,606","53,750","53,301","1.73K","0.01"
"Aug 23, 2013","53,469","51,406","53,620","50,980","29.64K","4.44"
"Aug 22, 2013","51,195","51,175","52,200","50,975","27.87K","-0.49"
"Aug 21, 2013","51,446","50,979","51,775","50,005","25.19K","1.96"
"Aug 20, 2013","50,459","51,145","51,198","49,167","32.41K","-1.48"
"Aug 19, 2013","51,215","51,000","51,486","50,250","24.89K","1.09"
"Aug 17, 2013","50,662","50,900","51,198","50,539","2.50K","-0.44"
"Aug 16, 2013","50,887","46,673","51,035","46,673","33.78K","9.26"
"Aug 14, 2013","46,573","46,247","46,690","45,815","27.44K","0.66"
"Aug 13, 2013","46,268","45,999","47,166","45,267","46.81K","0.89"
"Aug 12, 2013","45,861","42,820","46,188","42,820","51.83K","7.41"
"Aug 10, 2013","42,698","42,699","42,765","42,630","1.32K","0.29"
"Aug 09, 2013","42,576","42,296","42,780","42,066","16.44K","0.81"
"Aug 08, 2013","42,235","41,650","42,408","41,505","32.33K","1.73"
"Aug 07, 2013","41,517","41,400","41,580","40,765","29.92K","-0.04"
"Aug 06, 2013","41,533","41,550","42,149","41,460","23.28K","-0.54"
"Aug 05, 2013","41,760","42,061","42,223","41,454","19.26K","-0.50"
"Aug 03, 2013","41,969","42,000","42,035","41,881","0.88K","-0.15"
"Aug 02, 2013","42,034","41,223","42,600","40,661","41.51K","1.51"
"Aug 01, 2013","41,407","41,316","41,799","41,200","24.59K","-0.27"
"Jul 31, 2013","41,520","41,858","42,287","40,966","32.96K","-0.34"
"Jul 30, 2013","41,663","41,048","41,860","40,651","28.45K","1.26"
"Jul 29, 2013","41,146","40,881","41,637","40,726","30.08K","0.23"
"Jul 27, 2013","41,050","40,921","41,238","40,921","1.62K","0.70"
"Jul 26, 2013","40,763","41,327","41,460","40,502","29.85K","-1.63"
"Jul 25, 2013","41,438","41,452","41,542","40,661","32.10K","0.22"
"Jul 24, 2013","41,346","41,854","42,089","41,281","26.93K","-1.21"
"Jul 23, 2013","41,854","42,061","42,222","41,711","20.65K","-0.90"
"Jul 22, 2013","42,234","40,449","42,444","40,449","40.24K","4.66"
"Jul 20, 2013","40,354","40,399","40,429","40,312","0.89K","0.05"
"Jul 19, 2013","40,332","40,650","40,740","40,143","20.24K","-0.35"
"Jul 18, 2013","40,473","40,217","40,600","40,050","29.64K","0.79"
"Jul 17, 2013","40,154","41,150","41,598","39,931","43.14K","-2.11"
"Jul 16, 2013","41,020","40,826","41,289","40,674","22.92K","0.17"
"Jul 15, 2013","40,950","41,536","41,962","40,871","29.33K","-1.28"
"Jul 13, 2013","41,480","41,400","41,500","41,392","1.02K","0.40"
"Jul 12, 2013","41,316","41,561","41,689","41,090","23.59K","-0.91"
"Jul 11, 2013","41,697","40,300","41,948","40,300","40.31K","3.79"
"Jul 10, 2013","40,174","40,060","40,500","39,930","22.30K","0.01"
"Jul 09, 2013","40,168","40,441","40,795","40,118","24.69K","-0.54"
"Jul 08, 2013","40,388","40,249","40,782","39,960","27.17K","0.22"
"Jul 06, 2013","40,298","40,060","40,340","40,060","1.27K","2.27"
"Jul 05, 2013","39,402","40,140","40,186","39,365","0.49K","-2.67"
"Jul 04, 2013","40,484","40,587","40,700","40,400","0.28K","-1.23"
"Jul 03, 2013","40,989","40,154","41,150","40,120","0.58K","2.77"
"Jul 02, 2013","39,883","40,068","40,548","39,750","0.92K","-0.46"
"Jul 01, 2013","40,067","40,184","40,451","39,690","3.91K","-0.35"
"Jun 29, 2013","40,208","40,600","40,619","40,150","5.07K","-0.63"
"Jun 28, 2013","40,461","38,792","40,697","38,536","70.77K","4.29"
"Jun 27, 2013","38,796","39,502","39,863","38,625","52.89K","-1.95"
"Jun 26, 2013","39,568","40,542","40,542","38,825","87.35K","-2.69"
"Jun 25, 2013","40,663","40,702","41,028","40,360","47.49K","-0.42"
"Jun 24, 2013","40,834","41,334","41,334","40,570","58.17K","-1.81"
"Jun 22, 2013","41,586","41,490","41,600","41,490","1.70K","0.21"
"Jun 21, 2013","41,497","41,201","41,620","40,716","64.64K","0.46"
"Jun 20, 2013","41,305","43,800","43,805","41,186","120.41K","-6.03"
"Jun 19, 2013","43,954","43,950","44,108","43,675","32.77K","-0.20"
"Jun 18, 2013","44,041","43,700","44,240","43,620","48.12K","1.02"
"Jun 17, 2013","43,597","43,860","43,860","43,336","32.91K","-0.54"
"Jun 15, 2013","43,834","43,833","43,870","43,800","1.02K","0.11"
"Jun 14, 2013","43,788","43,319","44,499","43,020","54.06K","1.28"
"Jun 13, 2013","43,235","43,717","44,039","43,180","51.34K","-0.71"
"Jun 12, 2013","43,546","43,700","43,788","43,165","41.19K","-0.15"
"Jun 11, 2013","43,611","44,229","44,445","43,307","50.39K","-1.25"
"Jun 10, 2013","44,162","43,140","44,232","42,682","58.80K","2.73"
"Jun 08, 2013","42,990","42,924","43,025","42,840","2.45K","-0.08"
"Jun 07, 2013","43,025","44,416","44,672","42,933","76.05K","-3.33"
"Jun 06, 2013","44,508","44,218","44,744","43,786","54.25K","0.63"
"Jun 05, 2013","44,228","43,820","44,592","43,770","51.66K","1.06"
"Jun 04, 2013","43,763","44,206","44,319","43,500","40.43K","-1.47"
"Jun 03, 2013","44,414","43,636","44,686","43,616","51.99K","2.09"
"Jun 01, 2013","43,504","43,500","43,575","43,350","1.64K","-0.26"
"May 31, 2013","43,616","44,377","44,660","43,350","52.91K","-1.81"
"May 30, 2013","44,421","43,590","44,925","43,526","67.40K","1.63"
"May 29, 2013","43,707","43,381","43,789","43,126","39.86K","1.03"
"May 28, 2013","43,262","43,550","43,926","42,960","61.65K","-0.80"
"May 27, 2013","43,610","43,468","43,742","43,408","17.17K","0.32"
"May 24, 2013","43,473","43,610","43,665","43,050","38.18K","-0.22"
"May 23, 2013","43,571","43,002","43,680","42,733","66.58K","0.80"
"May 22, 2013","43,226","43,202","44,600","43,021","85.17K","0.13"
"May 21, 2013","43,170","43,054","43,648","42,420","73.39K","-0.21"
"May 20, 2013","43,263","42,550","44,294","40,749","97.50K","1.49"
"May 18, 2013","42,629","42,680","42,680","42,550","1.97K","-0.43"
"May 17, 2013","42,814","43,270","43,280","42,551","59.89K","-1.04"
"May 16, 2013","43,262","43,184","43,381","42,281","80.18K","-0.12"
"May 15, 2013","43,314","44,400","44,439","42,950","81.02K","-2.70"
"May 14, 2013","44,516","45,054","45,088","44,152","55.41K","-1.33"
"May 13, 2013","45,118","44,901","45,340","44,861","44.41K","-0.37"
"May 11, 2013","45,284","45,221","45,372","45,216","2.30K","0.49"
"May 10, 2013","45,062","45,114","45,175","44,275","64.90K","-0.23"
"May 09, 2013","45,165","45,094","45,439","44,742","40.05K","0.58"
"May 08, 2013","44,906","44,882","45,157","44,462","47.21K","0.10"
"May 07, 2013","44,861","45,031","45,031","44,180","59.68K","-0.68"
"May 06, 2013","45,168","45,213","45,628","44,905","37.06K","0.26"
"May 04, 2013","45,051","45,100","45,142","44,902","0.11K","0.61"
"May 03, 2013","44,776","45,136","45,523","43,916","1.21K","0.53"
"May 02, 2013","44,541","43,772","45,196","43,598","3.91K","2.02"
"May 01, 2013","43,659","44,755","44,755","43,172","5.72K","-2.62"
"Apr 30, 2013","44,833","45,271","45,439","44,643","35.95K","-1.00"
"Apr 29, 2013","45,284","45,150","45,590","44,906","45.19K","0.54"
"Apr 27, 2013","45,043","44,987","45,090","44,826","3.45K","0.53"
"Apr 26, 2013","44,805","45,399","45,820","44,305","87.77K","-0.82"
"Apr 25, 2013","45,174","42,895","45,330","42,895","78.95K","5.32"
"Apr 24, 2013","42,892","42,829","43,365","42,610","32.55K","0.18"
"Apr 23, 2013","42,814","43,387","43,484","42,338","79.22K","-2.00"
"Apr 22, 2013","43,687","43,550","44,070","43,427","53.02K","0.61"
"Apr 20, 2013","43,423","43,083","43,448","43,083","4.59K","1.16"
"Apr 19, 2013","42,924","43,699","43,783","42,410","35.65K","-0.82"
"Apr 18, 2013","43,278","43,200","43,969","42,871","69.53K","-0.81"
"Apr 17, 2013","43,631","43,870","44,265","42,838","87.02K","-1.28"
"Apr 16, 2013","44,195","43,876","44,851","42,753","115.90K","-0.41"
"Apr 15, 2013","44,378","48,369","48,369","43,522","203.73K","-9.25"
"Apr 13, 2013","48,901","48,785","48,947","48,550","9.01K","-1.07"
"Apr 12, 2013","49,430","51,617","51,667","49,000","119.65K","-4.34"
"Apr 11, 2013","51,674","51,488","51,888","51,215","52.43K","-0.20"
"Apr 10, 2013","51,775","52,180","52,371","51,465","65.26K","-0.74"
"Apr 09, 2013","52,163","51,201","52,447","51,164","58.81K","1.88"
"Apr 08, 2013","51,198","51,520","51,559","51,070","31.53K","-0.72"
"Apr 06, 2013","51,570","51,450","51,593","51,350","1.94K","0.18"
"Apr 05, 2013","51,479","50,921","51,578","50,763","62.51K","1.03"
"Apr 04, 2013","50,955","50,664","51,074","50,553","75.15K","0.46"
"Apr 03, 2013","50,722","51,240","51,450","50,423","89.88K","-1.46"
"Apr 02, 2013","51,473","52,847","52,847","51,254","73.65K","-2.37"
"Apr 01, 2013","52,725","53,205","53,251","52,554","45.25K","-0.65"
"Mar 30, 2013","53,072","53,550","53,600","51,425","10.06K","-0.92"
"Mar 28, 2013","53,564","54,036","54,050","53,385","44.93K","-0.92"
"Mar 27, 2013","54,062","53,916","54,149","53,250","41.77K","-0.03"
"Mar 26, 2013","54,078","54,210","54,275","53,924","36.49K","-0.25"
"Mar 25, 2013","54,212","54,222","54,340","53,614","53.82K","0.10"
"Mar 23, 2013","54,159","54,132","54,174","54,132","0.97K","0.06"
"Mar 22, 2013","54,125","54,989","54,989","53,972","58.85K","-1.70"
"Mar 21, 2013","55,063","54,392","55,100","54,150","50.73K","1.35"
"Mar 20, 2013","54,331","54,648","54,677","54,279","30.76K","-0.69"
"Mar 19, 2013","54,707","54,297","54,810","54,201","49.19K","0.71"
"Mar 18, 2013","54,321","54,250","54,555","54,057","130.36K","0.23"
"Mar 16, 2013","54,194","54,169","54,210","54,160","0.92K","0.00"
"Mar 15, 2013","54,192","54,290","54,522","54,146","40.19K","-0.18"
"Mar 14, 2013","54,289","54,702","54,702","54,084","60.13K","-0.85"
"Mar 13, 2013","54,757","54,875","55,175","54,580","55.24K","-0.34"
"Mar 12, 2013","54,943","54,672","55,199","54,582","47.43K","0.64"
"Mar 11, 2013","54,593","54,980","55,020","54,437","35.94K","-0.48"
"Mar 09, 2013","54,855","54,801","54,872","54,780","0.77K","0.00"
"Mar 08, 2013","54,854","54,674","55,236","53,892","75.93K","0.36"
"Mar 07, 2013","54,656","55,105","55,225","54,616","51.39K","-0.57"
"Mar 06, 2013","54,968","54,810","55,500","54,502","66.92K","2.17"
"Mar 05, 2013","53,803","54,434","54,434","53,750","0.78K","0.00"
"Mar 04, 2013","53,801","54,240","54,240","53,587","1.11K","-0.12"
"Mar 02, 2013","53,867","53,745","53,899","53,620","0.29K","0.29"
"Mar 01, 2013","53,711","53,490","54,087","52,621","9.31K","0.83"
"Feb 28, 2013","53,267","53,800","54,199","53,145","59.51K","-0.96"
"Feb 27, 2013","53,786","54,500","54,500","53,680","54.83K","-1.46"
"Feb 26, 2013","54,582","54,002","54,739","53,401","81.87K","1.13"
"Feb 25, 2013","53,972","53,750","54,190","53,512","66.10K","0.50"
"Feb 23, 2013","53,702","53,428","54,100","53,428","2.88K","0.75"
"Feb 22, 2013","53,304","54,167","54,219","53,156","66.53K","-1.49"
"Feb 21, 2013","54,112","53,671","54,284","53,077","107.88K","0.73"
"Feb 20, 2013","53,720","55,259","55,278","53,266","115.61K","-2.63"
"Feb 19, 2013","55,171","56,330","56,371","54,872","75.26K","-1.86"
"Feb 18, 2013","56,215","56,215","56,415","56,122","29.65K","0.27"
"Feb 16, 2013","56,063","56,050","56,093","56,030","1.80K","-0.04"
"Feb 15, 2013","56,086","56,689","56,743","55,947","70.16K","-0.96"
"Feb 14, 2013","56,630","57,469","57,630","56,550","67.25K","-1.41"
"Feb 13, 2013","57,442","57,699","57,850","57,405","41.92K","-0.20"
"Feb 12, 2013","57,555","57,502","57,633","57,211","55.46K","-0.18"
"Feb 11, 2013","57,661","58,309","58,360","57,542","56.74K","-1.00"
"Feb 09, 2013","58,246","58,163","58,277","58,146","0.98K","0.06"
"Feb 08, 2013","58,212","58,114","58,425","57,966","45.69K","0.29"
"Feb 07, 2013","58,041","58,369","58,645","57,762","78.76K","-0.57"
"Feb 06, 2013","58,376","58,275","58,478","58,076","41.84K","0.03"
"Feb 05, 2013","58,356","58,432","58,790","58,052","63.87K","-0.11"
"Feb 04, 2013","58,418","58,195","58,661","57,910","51.80K","0.00"
"Feb 02, 2013","58,418","58,408","58,462","58,384","1.12K","-0.14"
"Feb 01, 2013","58,502","57,930","58,945","57,729","75.36K","1.13"
"","","","","","",""
"","Highest:59,942","Lowest:32,626","Difference:27,316","Average:41,279","Change %:-33"
