"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 02, 2015","1,187.40","1,184.80","1,193.65","1,182.80","0","0.22"
"Mar 01, 2015","1,184.85","1,185.55","1,186.20","1,184.15","0","-0.32"
"Feb 27, 2015","1,188.70","1,177.75","1,191.45","1,167.15","0","0.92"
"Feb 26, 2015","1,177.85","1,173.75","1,192.45","1,171.15","0","0.32"
"Feb 25, 2015","1,174.15","1,167.05","1,177.25","1,164.15","0","0.46"
"Feb 24, 2015","1,168.80","1,164.95","1,170.00","1,155.10","0","0.33"
"Feb 23, 2015","1,165.00","1,165.40","1,172.50","1,155.70","0","-0.02"
"Feb 22, 2015","1,165.25","1,166.70","1,166.70","1,163.55","0","0.07"
"Feb 20, 2015","1,164.45","1,172.25","1,175.15","1,156.65","0","-0.67"
"Feb 19, 2015","1,172.30","1,173.25","1,184.75","1,164.15","0","-0.09"
"Feb 18, 2015","1,173.35","1,181.80","1,183.35","1,163.10","0","-0.71"
"Feb 17, 2015","1,181.75","1,208.25","1,210.10","1,168.75","0","-2.21"
"Feb 16, 2015","1,208.40","1,210.40","1,217.55","1,204.35","0","-0.14"
"Feb 15, 2015","1,210.05","1,208.20","1,210.85","1,208.20","0","0.16"
"Feb 13, 2015","1,208.15","1,200.85","1,214.90","1,196.75","0","0.59"
"Feb 12, 2015","1,201.10","1,198.10","1,207.35","1,194.25","0","0.23"
"Feb 11, 2015","1,198.40","1,207.60","1,214.05","1,193.20","0","-0.77"
"Feb 10, 2015","1,207.75","1,218.95","1,225.60","1,204.80","0","-0.96"
"Feb 09, 2015","1,219.40","1,228.55","1,231.35","1,210.20","0","-0.75"
"Feb 08, 2015","1,228.60","1,225.45","1,228.90","1,224.40","0","0.39"
"Feb 06, 2015","1,223.85","1,250.75","1,258.55","1,220.15","0","-2.21"
"Feb 05, 2015","1,251.55","1,244.65","1,257.55","1,230.55","0","0.56"
"Feb 04, 2015","1,244.60","1,234.60","1,247.60","1,231.65","0","0.81"
"Feb 03, 2015","1,234.65","1,230.35","1,242.60","1,223.05","0","0.35"
"Feb 02, 2015","1,230.30","1,237.85","1,241.95","1,223.80","0","-0.60"
"Feb 01, 2015","1,237.75","1,240.45","1,240.45","1,236.75","0","-0.25"
"Jan 30, 2015","1,240.90","1,226.60","1,243.85","1,217.70","0","1.11"
"Jan 29, 2015","1,227.25","1,256.85","1,257.65","1,212.65","0","-2.35"
"Jan 28, 2015","1,256.80","1,265.90","1,267.60","1,252.45","0","-0.71"
"Jan 27, 2015","1,265.85","1,253.50","1,271.30","1,248.05","0","0.99"
"Jan 26, 2015","1,253.45","1,275.85","1,278.85","1,247.00","0","-1.69"
"Jan 25, 2015","1,275.05","1,271.00","1,275.10","1,266.55","0","0.47"
"Jan 23, 2015","1,269.10","1,282.95","1,283.05","1,265.70","0","-1.06"
"Jan 22, 2015","1,282.75","1,273.35","1,290.15","1,270.05","0","0.80"
"Jan 21, 2015","1,272.60","1,278.95","1,289.35","1,270.75","0","-0.47"
"Jan 20, 2015","1,278.55","1,263.45","1,288.85","1,261.75","0","1.20"
"Jan 19, 2015","1,263.40","1,265.45","1,270.95","1,261.90","0","-0.15"
"Jan 18, 2015","1,265.30","1,271.70","1,273.20","1,265.30","0","-0.26"
"Jan 16, 2015","1,268.65","1,260.20","1,272.20","1,254.30","0","0.69"
"Jan 15, 2015","1,259.90","1,235.15","1,267.05","1,230.40","0","2.00"
"Jan 14, 2015","1,235.20","1,244.55","1,248.65","1,227.65","0","-0.75"
"Jan 13, 2015","1,244.50","1,239.30","1,249.30","1,237.50","0","0.42"
"Jan 12, 2015","1,239.25","1,234.45","1,246.40","1,227.25","0","0.39"
"Jan 11, 2015","1,234.40","1,231.15","1,234.65","1,231.15","0","0.05"
"Jan 09, 2015","1,233.75","1,220.20","1,233.95","1,219.80","0","1.10"
"Jan 08, 2015","1,220.30","1,220.35","1,227.75","1,216.00","0","-0.03"
"Jan 07, 2015","1,220.65","1,219.75","1,224.75","1,214.80","0","0.08"
"Jan 06, 2015","1,219.65","1,212.90","1,228.90","1,209.30","0","0.55"
"Jan 05, 2015","1,212.95","1,201.75","1,219.10","1,199.50","0","0.91"
"Jan 04, 2015","1,202.00","1,202.20","1,205.00","1,197.50","0","-0.10"
"Jan 02, 2015","1,203.20","1,213.65","1,215.60","1,187.90","0","-0.84"
"Jan 01, 2015","1,213.40","1,209.50","1,213.70","1,209.10","0","0.35"
"Dec 31, 2014","1,209.15","1,217.85","1,220.45","1,203.75","0","-0.72"
"Dec 30, 2014","1,217.90","1,203.95","1,223.90","1,201.65","0","1.19"
"Dec 29, 2014","1,203.60","1,214.55","1,220.95","1,195.20","0","-0.91"
"Dec 28, 2014","1,214.60","1,217.85","1,218.15","1,214.60","0","-0.13"
"Dec 26, 2014","1,216.15","1,192.75","1,219.40","1,192.00","0","1.95"
"Dec 25, 2014","1,192.90","1,190.15","1,192.90","1,190.15","0","0.23"
"Dec 24, 2014","1,190.15","1,192.45","1,193.45","1,185.80","0","-0.23"
"Dec 23, 2014","1,192.85","1,179.80","1,194.20","1,179.60","0","1.10"
"Dec 22, 2014","1,179.90","1,196.95","1,203.20","1,176.00","0","-1.43"
"Dec 21, 2014","1,197.00","1,196.80","1,198.05","1,195.35","0","0.02"
"Dec 19, 2014","1,196.80","1,198.25","1,203.70","1,195.40","0","-0.19"
"Dec 18, 2014","1,199.10","1,195.45","1,214.85","1,194.10","0","0.33"
"Dec 17, 2014","1,195.15","1,202.85","1,206.55","1,189.70","0","-0.63"
"Dec 16, 2014","1,202.70","1,212.75","1,227.45","1,195.05","0","-0.85"
"Dec 15, 2014","1,212.95","1,229.75","1,231.60","1,207.30","0","-1.35"
"Dec 14, 2014","1,229.60","1,230.00","1,231.75","1,228.00","0","-0.03"
"Dec 12, 2014","1,230.00","1,241.05","1,244.60","1,225.85","0","-0.91"
"Dec 11, 2014","1,241.35","1,246.35","1,252.60","1,231.60","0","-0.41"
"Dec 10, 2014","1,246.50","1,248.05","1,254.60","1,239.15","0","-0.13"
"Dec 09, 2014","1,248.10","1,231.95","1,256.25","1,223.35","0","1.27"
"Dec 08, 2014","1,232.50","1,222.15","1,237.85","1,220.75","0","0.81"
"Dec 07, 2014","1,222.55","1,224.00","1,224.10","1,220.00","0","-0.12"
"Dec 05, 2014","1,224.00","1,235.80","1,240.25","1,219.25","0","-0.96"
"Dec 04, 2014","1,235.85","1,224.60","1,246.30","1,223.30","0","0.93"
"Dec 03, 2014","1,224.50","1,217.70","1,233.75","1,213.10","0","0.55"
"Dec 02, 2014","1,217.80","1,227.40","1,233.25","1,212.70","0","-0.74"
"Dec 01, 2014","1,226.90","1,188.95","1,247.55","1,184.15","0","3.11"
"Nov 30, 2014","1,189.85","1,201.05","1,201.15","1,183.05","0","-0.90"
"Nov 28, 2014","1,200.70","1,215.80","1,220.40","1,200.05","0","-1.26"
"Nov 27, 2014","1,216.00","1,228.95","1,228.95","1,214.10","0","-1.06"
"Nov 26, 2014","1,229.00","1,222.85","1,230.35","1,219.05","0","0.49"
"Nov 25, 2014","1,222.95","1,207.80","1,226.35","1,205.30","0","1.25"
"Nov 24, 2014","1,207.85","1,223.45","1,228.85","1,200.65","0","-1.27"
"Nov 23, 2014","1,223.40","1,225.95","1,226.45","1,223.10","0","-0.30"
"Nov 21, 2014","1,227.10","1,206.75","1,234.60","1,206.40","0","1.69"
"Nov 20, 2014","1,206.70","1,189.05","1,213.65","1,182.35","0","1.45"
"Nov 19, 2014","1,189.45","1,203.45","1,209.65","1,181.60","0","-1.17"
"Nov 18, 2014","1,203.50","1,201.85","1,216.20","1,198.75","0","0.13"
"Nov 17, 2014","1,201.90","1,200.80","1,214.45","1,197.75","0","0.12"
"Nov 16, 2014","1,200.40","1,211.75","1,212.70","1,200.40","0","-1.10"
"Nov 14, 2014","1,213.70","1,196.20","1,216.55","1,178.10","0","1.45"
"Nov 13, 2014","1,196.30","1,199.80","1,206.80","1,193.05","0","-0.28"
"Nov 12, 2014","1,199.65","1,201.40","1,211.30","1,197.65","0","-0.13"
"Nov 11, 2014","1,201.20","1,202.35","1,211.80","1,191.50","0","-0.10"
"Nov 10, 2014","1,202.45","1,209.15","1,221.10","1,194.25","0","-0.55"
"Nov 09, 2014","1,209.10","1,216.80","1,216.85","1,208.10","0","-0.73"
"Nov 07, 2014","1,217.95","1,196.85","1,219.65","1,188.80","0","1.79"
"Nov 06, 2014","1,196.55","1,209.15","1,213.55","1,192.65","0","-1.00"
"Nov 05, 2014","1,208.60","1,225.15","1,225.45","1,197.10","0","-1.38"
"Nov 04, 2014","1,225.50","1,229.80","1,233.50","1,218.30","0","-0.43"
"Nov 03, 2014","1,230.75","1,233.30","1,245.05","1,224.15","0","-0.27"
"Nov 02, 2014","1,234.10","1,237.05","1,237.05","1,225.00","0","-0.24"
"Oct 31, 2014","1,237.05","1,246.85","1,246.85","1,221.10","0","-0.79"
"Oct 30, 2014","1,246.90","1,258.15","1,261.00","1,240.15","0","-0.90"
"Oct 29, 2014","1,258.25","1,268.10","1,276.85","1,257.70","0","-0.71"
"Oct 28, 2014","1,267.25","1,258.25","1,272.75","1,251.85","0","0.71"
"Oct 27, 2014","1,258.35","1,250.85","1,262.80","1,249.45","0","0.59"
"Oct 26, 2014","1,250.95","1,251.95","1,253.45","1,249.90","0","0.00"
"Oct 24, 2014","1,250.90","1,260.50","1,260.50","1,247.65","0","-0.79"
"Oct 23, 2014","1,260.80","1,266.00","1,270.45","1,246.65","0","-0.42"
"Oct 22, 2014","1,266.10","1,282.50","1,283.95","1,262.55","0","-1.25"
"Oct 21, 2014","1,282.10","1,267.75","1,285.65","1,263.15","0","1.17"
"Oct 20, 2014","1,267.25","1,259.60","1,274.75","1,258.60","0","0.60"
"Oct 19, 2014","1,259.70","1,260.45","1,262.80","1,257.85","0","-0.21"
"Oct 17, 2014","1,262.35","1,256.20","1,264.45","1,253.35","0","0.52"
"Oct 16, 2014","1,255.85","1,262.00","1,263.50","1,239.70","0","-0.48"
"Oct 15, 2014","1,261.85","1,265.75","1,280.90","1,247.45","0","-0.30"
"Oct 14, 2014","1,265.70","1,267.90","1,277.80","1,260.95","0","-0.22"
"Oct 13, 2014","1,268.55","1,270.85","1,275.75","1,255.20","0","-0.11"
"Oct 12, 2014","1,269.90","1,262.55","1,275.35","1,262.35","0","0.54"
"Oct 10, 2014","1,263.10","1,265.75","1,269.85","1,256.20","0","-0.21"
"Oct 09, 2014","1,265.70","1,276.75","1,294.50","1,265.60","0","-0.85"
"Oct 08, 2014","1,276.55","1,266.45","1,284.40","1,260.75","0","0.79"
"Oct 07, 2014","1,266.50","1,245.95","1,268.90","1,243.10","0","1.61"
"Oct 06, 2014","1,246.45","1,204.05","1,249.55","1,187.05","0","3.53"
"Oct 05, 2014","1,203.90","1,223.90","1,224.10","1,203.85","0","-1.78"
"Oct 03, 2014","1,225.70","1,264.20","1,264.55","1,222.30","0","-3.06"
"Oct 02, 2014","1,264.40","1,283.45","1,294.80","1,264.25","0","-1.45"
"Oct 01, 2014","1,282.95","1,292.90","1,293.95","1,263.60","0","-0.80"
"Sep 30, 2014","1,293.30","1,304.45","1,312.40","1,289.85","0","-0.86"
"Sep 29, 2014","1,304.50","1,300.60","1,310.90","1,297.10","0","0.25"
"Sep 28, 2014","1,301.25","1,298.85","1,304.55","1,297.70","0","0.03"
"Sep 26, 2014","1,300.90","1,314.50","1,320.45","1,300.55","0","-1.08"
"Sep 25, 2014","1,315.05","1,315.40","1,318.60","1,299.55","0","-0.10"
"Sep 24, 2014","1,316.40","1,333.45","1,341.55","1,314.65","0","-1.29"
"Sep 23, 2014","1,333.55","1,328.70","1,348.35","1,327.25","0","0.37"
"Sep 22, 2014","1,328.65","1,333.45","1,338.35","1,325.50","0","-0.36"
"Sep 21, 2014","1,333.50","1,335.40","1,336.90","1,333.25","0","-0.19"
"Sep 19, 2014","1,336.05","1,348.05","1,353.75","1,334.40","0","-0.90"
"Sep 18, 2014","1,348.20","1,349.35","1,352.35","1,341.25","0","-0.11"
"Sep 17, 2014","1,349.70","1,366.05","1,370.95","1,347.15","0","-1.23"
"Sep 16, 2014","1,366.45","1,364.90","1,370.90","1,360.75","0","0.17"
"Sep 15, 2014","1,364.15","1,367.15","1,376.40","1,361.05","0","-0.22"
"Sep 14, 2014","1,367.20","1,368.05","1,369.95","1,366.00","0","-0.34"
"Sep 12, 2014","1,371.85","1,370.95","1,371.85","1,356.40","0","0.01"
"Sep 11, 2014","1,371.75","1,382.25","1,383.95","1,368.30","0","-0.76"
"Sep 10, 2014","1,382.30","1,389.60","1,391.60","1,379.40","0","-0.58"
"Sep 09, 2014","1,390.35","1,398.15","1,400.35","1,383.70","0","-0.66"
"Sep 08, 2014","1,399.65","1,410.70","1,413.90","1,397.00","0","-0.79"
"Sep 07, 2014","1,410.85","1,411.30","1,414.60","1,409.90","0","0.01"
"Sep 05, 2014","1,410.75","1,404.25","1,412.50","1,403.55","0","0.50"
"Sep 04, 2014","1,403.70","1,412.50","1,416.95","1,403.60","0","-0.65"
"Sep 03, 2014","1,412.90","1,412.65","1,414.50","1,404.45","0","0.01"
"Sep 02, 2014","1,412.75","1,424.15","1,428.10","1,408.30","0","-0.79"
"Sep 01, 2014","1,423.95","1,424.45","1,430.10","1,421.40","0","-0.05"
"Aug 31, 2014","1,424.60","1,424.55","1,425.75","1,424.25","0","0.01"
"Aug 29, 2014","1,424.50","1,425.10","1,428.45","1,422.75","0","-0.04"
"Aug 28, 2014","1,425.05","1,420.40","1,431.20","1,419.55","0","0.32"
"Aug 27, 2014","1,420.45","1,417.85","1,425.40","1,417.40","0","0.18"
"Aug 26, 2014","1,417.90","1,418.10","1,427.60","1,414.55","0","-0.01"
"Aug 25, 2014","1,418.10","1,418.30","1,423.55","1,416.10","0","-0.26"
"Aug 22, 2014","1,421.85","1,421.90","1,426.30","1,416.20","0","-0.06"
"Aug 21, 2014","1,422.65","1,428.60","1,428.95","1,415.15","0","-0.44"
"Aug 20, 2014","1,428.90","1,439.75","1,442.85","1,425.75","0","-0.79"
"Aug 19, 2014","1,440.25","1,447.55","1,451.90","1,437.70","0","-0.51"
"Aug 18, 2014","1,447.70","1,457.90","1,458.30","1,444.45","0","-0.68"
"Aug 17, 2014","1,457.60","1,456.15","1,457.75","1,455.25","0","-0.01"
"Aug 15, 2014","1,457.75","1,468.40","1,468.40","1,447.55","0","-0.74"
"Aug 14, 2014","1,468.55","1,470.25","1,474.85","1,465.40","0","-0.12"
"Aug 13, 2014","1,470.35","1,470.35","1,477.15","1,463.85","0","-0.03"
"Aug 12, 2014","1,470.75","1,472.85","1,477.65","1,467.55","0","-0.14"
"Aug 11, 2014","1,472.85","1,475.45","1,477.30","1,470.45","0","-0.23"
"Aug 10, 2014","1,476.25","1,478.80","1,480.25","1,476.10","0","-0.08"
"Aug 08, 2014","1,477.45","1,478.35","1,488.50","1,475.30","0","-0.06"
"Aug 07, 2014","1,478.30","1,467.45","1,482.25","1,466.45","0","0.75"
"Aug 06, 2014","1,467.30","1,459.30","1,467.35","1,451.75","0","0.51"
"Aug 05, 2014","1,459.85","1,466.45","1,469.65","1,451.20","0","-0.46"
"Aug 04, 2014","1,466.65","1,465.70","1,471.85","1,461.30","0","0.06"
"Aug 03, 2014","1,465.75","1,465.00","1,465.95","1,463.45","0","0.00"
"Aug 01, 2014","1,465.75","1,464.50","1,469.60","1,457.10","0","0.06"
"Jul 31, 2014","1,464.90","1,482.05","1,482.40","1,462.65","0","-1.15"
"Jul 30, 2014","1,481.90","1,484.60","1,487.85","1,478.70","0","-0.19"
"Jul 29, 2014","1,484.65","1,491.05","1,492.90","1,481.25","0","-0.44"
"Jul 28, 2014","1,491.25","1,480.55","1,494.45","1,479.55","0","0.73"
"Jul 27, 2014","1,480.50","1,484.50","1,484.50","1,479.00","0","-0.05"
"Jul 25, 2014","1,481.20","1,473.15","1,481.65","1,470.45","0","0.55"
"Jul 24, 2014","1,473.10","1,484.65","1,486.15","1,466.75","0","-0.77"
"Jul 23, 2014","1,484.60","1,489.50","1,493.15","1,483.75","0","-0.32"
"Jul 22, 2014","1,489.40","1,490.55","1,494.45","1,484.35","0","-0.09"
"Jul 21, 2014","1,490.80","1,493.65","1,500.85","1,488.20","0","-0.19"
"Jul 20, 2014","1,493.60","1,491.65","1,494.75","1,491.10","0","0.06"
"Jul 18, 2014","1,492.70","1,506.10","1,506.60","1,488.00","0","-0.85"
"Jul 17, 2014","1,505.45","1,488.00","1,509.25","1,487.85","0","1.18"
"Jul 16, 2014","1,487.95","1,487.80","1,491.85","1,481.15","0","-0.01"
"Jul 15, 2014","1,488.05","1,499.65","1,503.10","1,482.65","0","-0.77"
"Jul 14, 2014","1,499.55","1,515.65","1,515.70","1,492.15","0","-1.07"
"Jul 13, 2014","1,515.75","1,515.25","1,516.65","1,515.25","0","0.01"
"Jul 11, 2014","1,515.65","1,516.00","1,517.55","1,507.75","0","-0.04"
"Jul 10, 2014","1,516.20","1,510.35","1,523.65","1,509.90","0","0.41"
"Jul 09, 2014","1,510.00","1,502.15","1,513.65","1,499.95","0","0.51"
"Jul 08, 2014","1,502.30","1,498.25","1,509.30","1,493.95","0","0.27"
"Jul 07, 2014","1,498.20","1,505.25","1,507.45","1,492.55","0","-0.43"
"Jul 06, 2014","1,504.60","1,507.15","1,507.80","1,503.35","0","0.09"
"Jul 04, 2014","1,503.30","1,499.70","1,508.65","1,495.45","0","0.22"
"Jul 03, 2014","1,500.05","1,507.75","1,511.00","1,494.70","0","-0.51"
"Jul 02, 2014","1,507.70","1,505.05","1,522.95","1,501.25","0","0.17"
"Jul 01, 2014","1,505.15","1,486.95","1,515.70","1,483.65","0","1.23"
"Jun 30, 2014","1,486.90","1,478.00","1,491.55","1,476.25","0","0.58"
"Jun 29, 2014","1,478.35","1,480.65","1,482.05","1,478.30","0","-0.14"
"Jun 27, 2014","1,480.40","1,470.65","1,487.70","1,470.65","0","0.65"
"Jun 26, 2014","1,470.85","1,469.55","1,472.85","1,462.50","0","0.07"
"Jun 25, 2014","1,469.80","1,471.70","1,478.05","1,456.25","0","-0.12"
"Jun 24, 2014","1,471.55","1,454.05","1,476.45","1,452.75","0","1.20"
"Jun 23, 2014","1,454.10","1,457.25","1,459.30","1,442.25","0","-0.21"
"Jun 22, 2014","1,457.15","1,456.40","1,459.90","1,455.55","0","-0.09"
"Jun 20, 2014","1,458.40","1,469.35","1,471.05","1,452.05","0","-0.72"
"Jun 19, 2014","1,469.05","1,454.60","1,475.30","1,452.65","0","1.00"
"Jun 18, 2014","1,454.50","1,440.00","1,463.90","1,438.60","0","1.01"
"Jun 17, 2014","1,440.00","1,438.80","1,444.70","1,426.60","0","0.08"
"Jun 16, 2014","1,438.85","1,443.55","1,445.50","1,435.20","0","-0.37"
"Jun 15, 2014","1,444.15","1,436.50","1,444.25","1,436.50","0","0.62"
"Jun 13, 2014","1,435.25","1,454.05","1,457.20","1,433.25","0","-1.29"
"Jun 12, 2014","1,454.05","1,478.20","1,481.50","1,436.70","0","-1.68"
"Jun 11, 2014","1,478.95","1,475.65","1,488.35","1,475.00","0","0.22"
"Jun 10, 2014","1,475.75","1,452.85","1,484.80","1,451.50","0","1.57"
"Jun 09, 2014","1,453.00","1,453.25","1,458.90","1,444.70","0","-0.05"
"Jun 08, 2014","1,453.75","1,453.50","1,455.50","1,452.10","0","-0.03"
"Jun 06, 2014","1,454.25","1,443.25","1,457.70","1,443.25","0","0.78"
"Jun 05, 2014","1,443.05","1,439.55","1,449.00","1,425.90","0","0.25"
"Jun 04, 2014","1,439.50","1,431.40","1,441.30","1,421.70","0","0.57"
"Jun 03, 2014","1,431.35","1,436.65","1,443.15","1,429.25","0","-0.36"
"Jun 02, 2014","1,436.45","1,452.35","1,452.75","1,435.05","0","-1.08"
"Jun 01, 2014","1,452.20","1,453.95","1,453.95","1,450.80","0","-0.09"
"May 30, 2014","1,453.55","1,462.40","1,469.35","1,447.80","0","-0.61"
"May 29, 2014","1,462.45","1,458.70","1,463.75","1,446.80","0","0.24"
"May 28, 2014","1,458.95","1,465.90","1,467.50","1,451.85","0","-0.47"
"May 27, 2014","1,465.85","1,479.60","1,481.25","1,461.85","0","-0.94"
"May 26, 2014","1,479.70","1,479.65","1,483.45","1,477.30","0","0.01"
"May 25, 2014","1,479.60","1,476.45","1,481.35","1,474.75","0","0.31"
"May 23, 2014","1,475.10","1,488.80","1,490.55","1,465.80","0","-0.95"
"May 22, 2014","1,489.25","1,474.45","1,496.95","1,473.65","0","0.99"
"May 21, 2014","1,474.70","1,470.90","1,484.25","1,469.50","0","0.27"
"May 20, 2014","1,470.75","1,473.15","1,479.40","1,466.70","0","-0.17"
"May 19, 2014","1,473.25","1,468.95","1,485.90","1,465.35","0","0.29"
"May 18, 2014","1,468.95","1,467.35","1,468.95","1,465.45","0","0.17"
"May 16, 2014","1,466.40","1,472.35","1,475.10","1,461.25","0","-0.37"
"May 15, 2014","1,471.85","1,480.85","1,481.25","1,466.70","0","-0.60"
"May 14, 2014","1,480.80","1,453.25","1,487.35","1,452.55","0","1.89"
"May 13, 2014","1,453.40","1,438.30","1,461.00","1,435.70","0","1.06"
"May 12, 2014","1,438.10","1,426.20","1,445.35","1,422.95","0","0.83"
"May 11, 2014","1,426.20","1,432.30","1,432.30","1,425.05","0","-0.35"
"May 09, 2014","1,431.15","1,438.30","1,438.30","1,426.65","0","-0.50"
"May 08, 2014","1,438.40","1,439.00","1,443.45","1,426.05","0","-0.05"
"May 07, 2014","1,439.05","1,454.10","1,458.65","1,433.40","0","-1.03"
"May 06, 2014","1,454.05","1,451.95","1,459.45","1,446.85","0","0.15"
"May 05, 2014","1,451.90","1,441.95","1,454.65","1,438.45","0","0.71"
"May 04, 2014","1,441.70","1,440.95","1,442.60","1,440.05","0","0.15"
"May 02, 2014","1,439.55","1,424.95","1,444.90","1,418.75","0","1.00"
"May 01, 2014","1,425.25","1,427.15","1,428.70","1,412.30","0","-0.12"
"Apr 30, 2014","1,426.95","1,429.55","1,431.10","1,419.80","0","-0.18"
"Apr 29, 2014","1,429.50","1,419.40","1,436.70","1,411.35","0","0.72"
"Apr 28, 2014","1,419.35","1,430.40","1,431.95","1,414.40","0","-0.77"
"Apr 27, 2014","1,430.35","1,423.50","1,430.35","1,423.10","0","0.44"
"Apr 25, 2014","1,424.15","1,412.75","1,429.70","1,411.15","0","0.78"
"Apr 24, 2014","1,413.10","1,406.00","1,415.10","1,388.20","0","0.47"
"Apr 23, 2014","1,406.45","1,403.70","1,407.45","1,398.20","0","0.19"
"Apr 22, 2014","1,403.80","1,404.80","1,413.40","1,395.25","0","-0.09"
"Apr 21, 2014","1,405.05","1,412.80","1,418.05","1,400.20","0","-0.61"
"Apr 20, 2014","1,413.65","1,412.35","1,417.95","1,412.35","0","-0.11"
"Apr 17, 2014","1,415.15","1,440.65","1,442.20","1,411.55","0","-1.76"
"Apr 16, 2014","1,440.50","1,442.25","1,446.25","1,434.50","0","-0.12"
"Apr 15, 2014","1,442.30","1,466.40","1,467.40","1,430.55","0","-1.67"
"Apr 14, 2014","1,466.85","1,467.20","1,471.50","1,463.25","0","-0.01"
"Apr 13, 2014","1,467.05","1,461.05","1,468.40","1,460.50","0","0.56"
"Apr 11, 2014","1,458.95","1,454.90","1,464.60","1,451.65","0","0.29"
"Apr 10, 2014","1,454.80","1,443.80","1,461.90","1,442.75","0","0.75"
"Apr 09, 2014","1,443.90","1,441.80","1,447.25","1,435.55","0","0.15"
"Apr 08, 2014","1,441.75","1,429.30","1,444.20","1,427.10","0","0.87"
"Apr 07, 2014","1,429.25","1,449.35","1,450.75","1,427.00","0","-1.42"
"Apr 06, 2014","1,449.90","1,449.15","1,450.75","1,448.25","0","0.06"
"Apr 04, 2014","1,449.05","1,440.10","1,451.15","1,436.65","0","0.63"
"Apr 03, 2014","1,440.00","1,437.70","1,446.70","1,434.20","0","0.15"
"Apr 02, 2014","1,437.85","1,425.80","1,438.95","1,425.80","0","0.86"
"Apr 01, 2014","1,425.55","1,417.50","1,436.90","1,415.60","0","0.57"
"Mar 31, 2014","1,417.45","1,414.35","1,426.30","1,412.80","0","0.21"
"Mar 30, 2014","1,414.55","1,412.10","1,414.80","1,409.95","0","0.24"
"Mar 28, 2014","1,411.15","1,404.15","1,411.80","1,400.35","0","0.52"
"Mar 27, 2014","1,403.80","1,415.30","1,416.45","1,395.75","0","-0.81"
"Mar 26, 2014","1,415.20","1,423.70","1,429.05","1,402.80","0","-0.57"
"Mar 25, 2014","1,423.35","1,434.55","1,438.40","1,421.55","0","-0.80"
"Mar 24, 2014","1,434.80","1,440.70","1,445.25","1,427.50","0","-0.45"
"Mar 23, 2014","1,441.30","1,437.35","1,441.30","1,435.35","0","0.35"
"Mar 21, 2014","1,436.30","1,436.50","1,448.45","1,434.30","0","-0.02"
"Mar 20, 2014","1,436.60","1,450.25","1,453.90","1,424.30","0","-0.91"
"Mar 19, 2014","1,449.80","1,459.55","1,468.35","1,444.35","0","-0.66"
"Mar 18, 2014","1,459.40","1,468.35","1,470.15","1,449.65","0","-0.66"
"Mar 17, 2014","1,469.15","1,473.50","1,483.10","1,465.75","0","-0.29"
"Mar 16, 2014","1,473.40","1,469.25","1,474.65","1,468.85","0","0.19"
"Mar 14, 2014","1,470.60","1,478.75","1,486.90","1,468.05","0","-0.58"
"Mar 13, 2014","1,479.15","1,476.20","1,483.25","1,469.85","0","0.21"
"Mar 12, 2014","1,476.10","1,468.10","1,481.60","1,458.30","0","0.57"
"Mar 11, 2014","1,467.70","1,478.45","1,485.60","1,456.55","0","-0.75"
"Mar 10, 2014","1,478.75","1,478.70","1,482.15","1,466.10","0","0.01"
"Mar 09, 2014","1,478.65","1,482.45","1,483.10","1,478.50","0","-0.33"
"Mar 07, 2014","1,483.55","1,484.10","1,488.25","1,473.15","0","-0.05"
"Mar 06, 2014","1,484.30","1,475.15","1,488.40","1,474.15","0","0.64"
"Mar 05, 2014","1,474.80","1,458.60","1,488.95","1,456.65","0","1.11"
"Mar 04, 2014","1,458.55","1,458.45","1,467.60","1,442.85","0","0.00"
"Mar 03, 2014","1,458.55","1,452.80","1,464.30","1,449.00","0","0.42"
"Mar 02, 2014","1,452.45","1,448.50","1,453.60","1,448.25","0","0.45"
"Feb 28, 2014","1,445.90","1,451.90","1,456.65","1,441.90","0","-0.41"
"Feb 27, 2014","1,451.85","1,429.45","1,455.35","1,420.60","0","1.56"
"Feb 26, 2014","1,429.50","1,439.70","1,441.35","1,425.30","0","-0.70"
"Feb 25, 2014","1,439.55","1,435.00","1,444.85","1,425.55","0","0.31"
"Feb 24, 2014","1,435.05","1,427.30","1,443.45","1,420.25","0","0.54"
"Feb 23, 2014","1,427.35","1,428.90","1,429.00","1,427.30","0","-0.10"
"Feb 21, 2014","1,428.80","1,417.10","1,430.80","1,415.50","0","0.85"
"Feb 20, 2014","1,416.80","1,414.95","1,419.40","1,406.85","0","0.11"
"Feb 19, 2014","1,415.20","1,423.25","1,429.65","1,412.40","0","-0.51"
"Feb 18, 2014","1,422.50","1,431.00","1,432.55","1,416.05","0","-0.61"
"Feb 17, 2014","1,431.20","1,431.55","1,433.95","1,423.80","0","-0.01"
"Feb 16, 2014","1,431.30","1,429.25","1,431.95","1,427.80","0","0.24"
"Feb 14, 2014","1,427.90","1,414.70","1,431.20","1,412.25","0","0.95"
"Feb 13, 2014","1,414.45","1,405.00","1,418.30","1,394.60","0","0.68"
"Feb 12, 2014","1,404.95","1,387.55","1,408.75","1,385.10","0","1.27"
"Feb 11, 2014","1,387.35","1,385.60","1,394.40","1,380.20","0","0.10"
"Feb 10, 2014","1,386.00","1,383.65","1,394.55","1,379.10","0","0.13"
