"","Symbol","Series","Date","Prev.Close","Open.Price","High.Price","Low.Price","Last.Price","Close.Price","Average.Price","Total.Traded.Quantity","Turnover","No..of.Trades","Deliverable.Qty","X..Dly.Qt.to.Traded.Qty"
"401","GOLDBEES","EQ","12-Sep-2014",2510.95,2501.05,2508.8,2491,2502.4,2500.45,2500.27,18101,45257400.75,2996,10441,57.68
"402","GOLDBEES","EQ","15-Sep-2014",2500.45,2509.95,2509.95,2490,2495,2498.75,2499.05,18376,45922618.7,3868,11322,61.61
"403","GOLDBEES","EQ","16-Sep-2014",2498.75,2504,2504,2496,2500,2500.85,2500.27,13080,32703493.15,1898,8633,66
"404","GOLDBEES","EQ","17-Sep-2014",2500.85,2503,2503,2483,2487,2485.4,2490.44,14640,36460041.95,2176,10258,70.07
"405","GOLDBEES","EQ","18-Sep-2014",2485.4,2485,2488,2467.75,2485,2486.1,2475.36,34011,84189378.8,3331,25858,76.03
"406","GOLDBEES","EQ","19-Sep-2014",2486.1,2485,2485,2460.2,2480,2479.85,2472.24,29359,72582458.5,3213,19535,66.54
"407","GOLDBEES","EQ","22-Sep-2014",2479.85,2474,2474,2462.5,2470,2468.95,2468.32,20843,51447291.95,2869,12362,59.31
"408","GOLDBEES","EQ","23-Sep-2014",2468.95,2479.95,2482,2468,2480,2478.9,2476.45,19050,47176299.7,2258,11237,58.99
"409","GOLDBEES","EQ","24-Sep-2014",2478.9,2480.1,2495,2475.05,2488.8,2489.5,2486.21,18878,46934761.3,2431,12257,64.93
"410","GOLDBEES","EQ","25-Sep-2014",2489.5,2486,2487.85,2474,2474.4,2476.65,2478.79,12456,30875852.7,2042,8268,66.38
"411","GOLDBEES","EQ","26-Sep-2014",2476.65,2499,2503,2472.05,2478,2476.6,2490.56,18949,47193606.95,2245,10158,53.61
"412","GOLDBEES","EQ","29-Sep-2014",2476.6,2488,2488,2470.1,2480,2480.7,2477.7,10152,25153642.95,1750,5525,54.42
"413","GOLDBEES","EQ","30-Sep-2014",2480.7,2489,2489,2468.05,2470.5,2469.8,2474.51,9594,23740431.8,1502,5613,58.51
"414","GOLDBEES","EQ","01-Oct-2014",2469.8,2469.8,2477.9,2464.5,2472.25,2469.6,2471.11,11599,28662410.65,2666,6627,57.13
"415","GOLDBEES","EQ","07-Oct-2014",2469.6,2468,2480,2455.6,2460,2459.05,2463.75,34154,84146849.65,5819,21186,62.03
"416","GOLDBEES","EQ","08-Oct-2014",2459.05,2472.9,2494.95,2462.5,2494.85,2488.4,2480.49,22997,57043734.35,2181,15389,66.92
"417","GOLDBEES","EQ","09-Oct-2014",2488.4,2489.9,2495,2477,2489,2490.4,2490.15,11204,27899626.65,1985,6040,53.91
"418","GOLDBEES","EQ","10-Oct-2014",2490.4,2480.15,2495,2480.15,2490,2486.25,2485.03,9905,24614246.5,2450,5201,52.51
"419","GOLDBEES","EQ","13-Oct-2014",2486.25,2499.9,2510,2490.15,2494,2494,2500.85,17782,44470164.8,2759,10338,58.14
"420","GOLDBEES","EQ","14-Oct-2014",2494,2495,2506.9,2488,2499.4,2498.35,2497.61,10434,26060085.05,1668,6231,59.72
"421","GOLDBEES","EQ","16-Oct-2014",2498.35,2506,2545,2506,2543,2539.6,2527.68,46791,118272866.4,4916,32319,69.07
"422","GOLDBEES","EQ","17-Oct-2014",2539.6,2538,2539,2511.15,2512.1,2512.65,2519.68,18529,46687180.85,2277,10207,55.09
"423","GOLDBEES","EQ","20-Oct-2014",2512.65,2509.5,2512.9,2500.05,2509.95,2508.1,2508.24,19406,48674952.7,2208,12345,63.61
"424","GOLDBEES","EQ","21-Oct-2014",2508.1,2517,2565,2517,2562.55,2563.65,2549.55,125239,319302725.05,17392,60558,48.35
"425","GOLDBEES","EQ","22-Oct-2014",2563.65,2563,2563,2522.95,2523.05,2526.15,2532.15,16167,40937232,3106,9207,56.95
"426","GOLDBEES","EQ","23-Oct-2014",2526.15,2548.7,2570,2521,2528,2525.8,2530.24,26519,67099478.95,5119,19588,73.86
"427","GOLDBEES","EQ","27-Oct-2014",2525.8,2523.8,2526,2482,2488.1,2491.15,2491.98,23160,57714179.4,2926,14163,61.15
"428","GOLDBEES","EQ","28-Oct-2014",2491.15,2495,2498,2482.05,2491,2490.6,2491.93,15138,37722895.9,1938,7720,51
"429","GOLDBEES","EQ","29-Oct-2014",2490.6,2492,2493,2482,2486.5,2486.75,2486.72,19176,47685258.65,2068,14590,76.08
"430","GOLDBEES","EQ","30-Oct-2014",2486.75,2480,2480,2462,2467.8,2464.2,2465.56,19559,48223840.85,3048,13130,67.13
"431","GOLDBEES","EQ","31-Oct-2014",2464.2,2463,2464,2419.05,2428,2427,2436.24,55065,134151634.2,7447,33826,61.43
"432","GOLDBEES","EQ","03-Nov-2014",2427,2438,2439.8,2421,2431.95,2429.5,2429.65,35301,85768932.15,6081,23871,67.62
"433","GOLDBEES","EQ","05-Nov-2014",2429.5,2430,2430,2400,2407,2406.35,2409.26,67523,162680778.65,10786,42407,62.8
"434","GOLDBEES","EQ","07-Nov-2014",2406.35,2420,2420,2382.9,2388,2390.2,2393.32,63489,151949651.25,8643,40897,64.42
"435","GOLDBEES","EQ","10-Nov-2014",2390.2,2415,2450,2408,2412.9,2412.1,2419.19,25409,61469264.65,4373,15855,62.4
"436","GOLDBEES","EQ","11-Nov-2014",2412.1,2400,2405,2377,2381.9,2382.2,2383.18,38563,91902384.45,5547,22972,59.57
"437","GOLDBEES","EQ","12-Nov-2014",2382.2,2395,2403.5,2391.05,2393,2393.25,2396.72,16312,39095227.5,3014,8796,53.92
"438","GOLDBEES","EQ","13-Nov-2014",2393.25,2399.95,2406,2387,2400,2394.3,2395.44,21220,50831276,3649,12261,57.78
"439","GOLDBEES","EQ","14-Nov-2014",2394.3,2394.3,2394.7,2384.65,2390,2390.45,2389.56,14406,34423933.25,3419,7903,54.86
"440","GOLDBEES","EQ","17-Nov-2014",2390.45,2416.05,2439,2416.05,2434,2430.4,2430.8,34694,84334150.5,4523,22917,66.05
"441","GOLDBEES","EQ","18-Nov-2014",2430.4,2421.05,2444,2421.05,2438.7,2440.75,2434.46,28714,69903077.9,2965,18156,63.23
"442","GOLDBEES","EQ","19-Nov-2014",2440.75,2430.75,2452,2430.75,2450.45,2449.15,2443.81,21552,52669009.55,2653,12454,57.79
"443","GOLDBEES","EQ","20-Nov-2014",2449.15,2440,2450,2420,2445,2437.8,2428.95,24553,59638000.2,4326,9547,38.88
"444","GOLDBEES","EQ","21-Nov-2014",2437.8,2440,2440,2427.3,2430.05,2431.2,2431.19,9494,23081712.6,1830,5584,58.82
"445","GOLDBEES","EQ","24-Nov-2014",2431.2,2440,2441,2423.25,2435.15,2435.15,2431.84,24717,60107744.5,2140,15608,63.15
"446","GOLDBEES","EQ","25-Nov-2014",2435.15,2440,2453,2434.25,2451,2449.95,2443.34,19840,48475938.25,2865,16087,81.08
"447","GOLDBEES","EQ","26-Nov-2014",2449.95,2449,2471,2435.5,2460.1,2465.75,2467.68,77445,191109156.9,2497,66377,85.71
"448","GOLDBEES","EQ","27-Nov-2014",2465.75,2464,2464,2440,2451,2444.65,2445.51,26855,65674178.6,1940,22378,83.33
"449","GOLDBEES","EQ","28-Nov-2014",2444.65,2435.05,2450,2415,2440,2442.9,2434.42,15016,36555191.9,2115,9717,64.71
"450","GOLDBEES","EQ","01-Dec-2014",2442.9,2410,2419.4,2381,2404.75,2391.7,2392.97,59569,142546755.15,6859,36550,61.36
"451","GOLDBEES","EQ","02-Dec-2014",2391.7,2433,2448,2418,2421,2420.55,2433.29,23884,58116722.15,2746,12848,53.79
"452","GOLDBEES","EQ","03-Dec-2014",2420.55,2422.8,2447.05,2422.8,2440,2441.8,2432.63,17784,43261833.45,2308,10951,61.58
"453","GOLDBEES","EQ","04-Dec-2014",2441.8,2440,2445.15,2421.05,2434,2437.05,2437.55,14109,34391332.9,1816,8107,57.46
"454","GOLDBEES","EQ","05-Dec-2014",2437.05,2437,2438,2424,2425.25,2427.05,2430.12,11154,27105569.65,2172,6020,53.97
"455","GOLDBEES","EQ","08-Dec-2014",2427.05,2417.05,2436.8,2412,2431,2430.25,2426.34,16525,40095298,2996,9801,59.31
"456","GOLDBEES","EQ","09-Dec-2014",2430.25,2430,2444,2425.5,2438.9,2437.4,2433.76,19324,47030019.35,2153,12597,65.19
"457","GOLDBEES","EQ","10-Dec-2014",2437.4,2460.1,2502,2460.1,2488,2486.15,2484.5,40682,101074461.35,4647,25818,63.46
"458","GOLDBEES","EQ","11-Dec-2014",2486.15,2489.95,2492,2465,2468,2467.6,2477.89,20177,49996363.1,2394,7715,38.24
"459","GOLDBEES","EQ","12-Dec-2014",2467.6,2471.25,2490,2471.25,2486,2486.25,2480.26,23450,58162153.8,2547,14867,63.4
"460","GOLDBEES","EQ","15-Dec-2014",2486.25,2487,2490.95,2466.3,2478,2481.3,2483.36,13583,33731506.25,2887,7566,55.7
"461","GOLDBEES","EQ","16-Dec-2014",2481.3,2479.95,2482.75,2461.6,2474,2476.3,2473.98,22958,56797545.45,2260,13627,59.36
"462","GOLDBEES","EQ","17-Dec-2014",2476.3,2475,2496,2462.6,2473,2475.4,2484.52,32087,79720875.9,2849,17774,55.39
"463","GOLDBEES","EQ","18-Dec-2014",2475.4,2474.9,2478,2465,2466.1,2465.75,2470.85,13264,32773354.25,1429,6485,48.89
"464","GOLDBEES","EQ","19-Dec-2014",2465.75,2463.9,2468.5,2451.6,2462.5,2461.65,2456.63,64945,159545646.9,2104,58187,89.59
"465","GOLDBEES","EQ","22-Dec-2014",2461.65,2460.1,2480,2460.1,2476.1,2476.2,2472.87,13539,33480181.8,1889,8571,63.31
"466","GOLDBEES","EQ","23-Dec-2014",2476.2,2464.85,2484.4,2425,2444.15,2447.2,2455.4,29129,71523228.45,2623,10077,34.59
"467","GOLDBEES","EQ","24-Dec-2014",2447.2,2449.95,2454,2436.1,2440,2439.95,2444,5291,12931183.65,1103,3502,66.19
"468","GOLDBEES","EQ","26-Dec-2014",2439.95,2454.6,2463.95,2441,2457.4,2461.35,2457.2,11107,27292146,1521,5532,49.81
"469","GOLDBEES","EQ","29-Dec-2014",2461.35,2466,2482.95,2461.15,2471.55,2470.75,2475.54,11793,29194049.6,1736,7250,61.48
"470","GOLDBEES","EQ","30-Dec-2014",2470.75,2464.95,2469.7,2450,2457,2459.3,2461.88,11260,27720735.4,1241,6539,58.07
"471","GOLDBEES","EQ","31-Dec-2014",2459.3,2476.05,2482,2461,2467,2464.15,2472.5,10750,26579400,1227,5916,55.03
"472","GOLDBEES","EQ","01-Jan-2015",2464.15,2459.95,2462.9,2443,2458,2456.35,2452.54,9835,24120759.7,2015,5411,55.02
"473","GOLDBEES","EQ","02-Jan-2015",2456.35,2495,2495,2450,2453.05,2451.2,2456.79,6874,16887977.95,1447,3637,52.91
"474","GOLDBEES","EQ","05-Jan-2015",2451.2,2463,2476.8,2457,2466,2466.2,2467.52,15206,37521090.65,2399,7564,49.74
"475","GOLDBEES","EQ","06-Jan-2015",2466.2,2476,2501,2472.85,2499,2497.9,2487.58,30631,76196952.75,3333,19627,64.08
"476","GOLDBEES","EQ","07-Jan-2015",2497.9,2492.05,2506.9,2492.05,2498,2502.2,2500.48,23091,57738655.35,2805,15352,66.48
"477","GOLDBEES","EQ","08-Jan-2015",2502.2,2493,2493,2464.2,2469.25,2468.95,2475.51,9718,24057038.4,1314,5125,52.74
"478","GOLDBEES","EQ","09-Jan-2015",2468.95,2469.85,2472,2453,2459,2456.35,2460.57,8707,21424169.4,1459,4916,56.46
"479","GOLDBEES","EQ","12-Jan-2015",2456.35,2472,2491,2465,2480,2478.9,2482.33,19180,47611039.55,3244,11153,58.15
"480","GOLDBEES","EQ","13-Jan-2015",2478.9,2492.1,2508,2486.55,2500,2499.75,2499.16,22220,55531301.5,2866,14154,63.7
"481","GOLDBEES","EQ","14-Jan-2015",2499.75,2490,2490,2475.1,2484,2485.7,2483.54,11305,28076385.95,1415,5676,50.21
"482","GOLDBEES","EQ","15-Jan-2015",2485.7,2478.3,2490,2461.05,2490,2478.65,2475.6,15694,38852043.25,2991,6486,41.33
"483","GOLDBEES","EQ","16-Jan-2015",2478.65,2510.05,2546.85,2510.05,2534,2532.15,2534.59,30351,76927470.8,3327,18726,61.7
"484","GOLDBEES","EQ","19-Jan-2015",2532.15,2543,2560,2538,2551.25,2554.45,2554.3,38171,97500326.2,3253,23768,62.27
"485","GOLDBEES","EQ","20-Jan-2015",2554.45,2548.2,2589,2541.2,2581.2,2580.75,2558.54,40338,103206354.2,3056,22114,54.82
"486","GOLDBEES","EQ","21-Jan-2015",2580.75,2590,2600,2581.15,2590.1,2592.65,2590.93,29524,76494609.2,3778,16834,57.02
"487","GOLDBEES","EQ","22-Jan-2015",2592.65,2571.1,2583.5,2557.25,2571.75,2570.95,2568.9,20698,53171044.45,2001,11305,54.62
"488","GOLDBEES","EQ","23-Jan-2015",2570.95,2573.25,2585.4,2571.6,2581,2577.3,2577.13,15627,40272884.7,1989,10211,65.34
"489","GOLDBEES","EQ","27-Jan-2015",2577.3,2536,2562,2517.1,2559.8,2557,2552.81,15329,39131968.05,2048,6169,40.24
"490","GOLDBEES","EQ","28-Jan-2015",2557,2563,2576.9,2561.5,2569.85,2568.8,2569.64,10573,27168850.4,1749,5519,52.2
"491","GOLDBEES","EQ","29-Jan-2015",2568.8,2560,2564.9,2545.6,2552.25,2552.1,2556.01,15279,39053309,1730,8745,57.24
"492","GOLDBEES","EQ","30-Jan-2015",2552.1,2544.85,2598.8,2525.1,2588,2578.8,2550.11,20072,51185888.35,2160,10576,52.69
"493","GOLDBEES","EQ","02-Feb-2015",2578.8,2588,2590,2566.2,2569.2,2569.75,2576.7,10307,26558045.5,2095,5117,49.65
"494","GOLDBEES","EQ","03-Feb-2015",2569.75,2574.9,2574.9,2556.15,2568,2567,2567.62,7868,20202072.35,1254,4266,54.22
"495","GOLDBEES","EQ","04-Feb-2015",2567,2548.8,2549.8,2532,2539,2540.2,2541.71,10299,26177077.55,1225,4735,45.98
"496","GOLDBEES","EQ","05-Feb-2015",2540.2,2550,2560,2543.55,2554.95,2549.55,2552.46,11676,29802504,1765,8318,71.24
"497","GOLDBEES","EQ","06-Feb-2015",2549.55,2549.8,2558.8,2536.8,2546.05,2550,2547.75,9687,24680082.95,1157,6228,64.29
"498","GOLDBEES","EQ","09-Feb-2015",2550,2524.4,2524.4,2502.2,2511,2506.85,2509.13,20852,52320276.1,3033,14307,68.61
"499","GOLDBEES","EQ","10-Feb-2015",2506.85,2505,2520.5,2502,2506,2507.25,2513.51,12426,31232845.15,1475,7526,60.57
"500","GOLDBEES","EQ","11-Feb-2015",2507.25,2507,2514.95,2500.05,2514.95,2508.4,2505.54,10523,26365812,1262,6457,61.36
"501","GOLDBEES","EQ","12-Feb-2015",2508.4,2498,2499.8,2484.35,2490,2488,2491.15,15663,39018959,1445,9413,60.1
"502","GOLDBEES","EQ","13-Feb-2015",2488,2490.2,2508,2485.65,2505,2499.2,2491.85,6167,15367210.45,991,3731,60.5
"503","GOLDBEES","EQ","16-Feb-2015",2499.2,2495.15,2520,2495.15,2502.25,2505.65,2510.04,7624,19136560.45,2180,3926,51.5
"504","GOLDBEES","EQ","18-Feb-2015",2505.65,2470,2494.4,2467.5,2477,2480.4,2483.13,15512,38518248.05,2231,9438,60.84
"505","GOLDBEES","EQ","19-Feb-2015",2480.4,2499.95,2499.95,2471,2471.5,2472.85,2480.3,10699,26536710.05,2207,6307,58.95
"506","GOLDBEES","EQ","20-Feb-2015",2472.85,2462.25,2475.9,2461.05,2472,2471.75,2470.18,9953,24585735.7,1747,6653,66.84
"507","GOLDBEES","EQ","23-Feb-2015",2471.75,2472,2472,2454,2458.55,2459.1,2462.14,7461,18370020.7,1790,4647,62.28
"508","GOLDBEES","EQ","24-Feb-2015",2459.1,2459.1,2469.95,2400,2436.15,2436.2,2442.31,14507,35430618.65,1982,9214,63.51
"509","GOLDBEES","EQ","25-Feb-2015",2436.2,2463.5,2474.5,2440.2,2443.9,2443.5,2453.16,7681,18842717.5,1400,3978,51.79
"510","GOLDBEES","EQ","26-Feb-2015",2443.5,2443.1,2452.9,2440,2443,2440.9,2444.96,6734,16464390.65,1098,3642,54.08
"511","GOLDBEES","EQ","27-Feb-2015",2440.9,2448.4,2448.4,2435,2438,2436.6,2437.75,7600,18526900.4,1684,4873,64.12
"512","GOLDBEES","EQ","28-Feb-2015",2436.6,2441.1,2452.25,2431.15,2437,2440.1,2439.38,9074,22134899.4,1534,3992,43.99
"513","GOLDBEES","EQ","02-Mar-2015",2440.1,2445,2476.95,2441.05,2467,2462.3,2466.25,10581,26095412,2173,6501,61.44
"514","GOLDBEES","EQ","03-Mar-2015",2462.3,2450,2453.85,2430.25,2441.1,2443.95,2445.37,7172,17538178.45,1551,4185,58.35
"515","GOLDBEES","EQ","04-Mar-2015",2443.95,2440,2450,2434,2448,2442.65,2440.9,9353,22829728.3,1749,6145,65.7
"516","GOLDBEES","EQ","05-Mar-2015",2442.65,2445,2463.9,2445,2453,2457.35,2452.33,10736,26328244.9,1828,8390,78.15
"517","GOLDBEES","EQ","09-Mar-2015",2457.35,2434.9,2439.85,2422.05,2430.4,2434.9,2432.93,14538,35369960.3,3339,8274,56.91
"518","GOLDBEES","EQ","10-Mar-2015",2434.9,2424.5,2429.4,2411,2413,2414.15,2417.44,13419,32439675.95,2287,8821,65.74
"519","GOLDBEES","EQ","11-Mar-2015",2414.15,2420,2424.95,2400,2402.5,2402.4,2411.18,12476,30081859.4,1860,6409,51.37
"520","GOLDBEES","EQ","12-Mar-2015",2402.4,2402.55,2404.75,2392,2396,2396.85,2398.57,15385,36901976.7,2151,7523,48.9
"521","GOLDBEES","EQ","13-Mar-2015",2396.85,2400,2407.4,2390,2391.1,2391.7,2396.22,18073,43306865.3,2570,12254,67.8
"522","GOLDBEES","EQ","16-Mar-2015",2391.7,2397,2404.7,2390.5,2395.45,2392.7,2398.67,10420,24994113.35,2432,6036,57.93
"523","GOLDBEES","EQ","17-Mar-2015",2392.7,2393,2399.95,2380,2380,2380.95,2383.1,9703,23123252.8,2108,6589,67.91
"524","GOLDBEES","EQ","18-Mar-2015",2380.95,2380,2385,2371.25,2375.2,2374.4,2377.82,13708,32595125.35,2101,10745,78.38
"525","GOLDBEES","EQ","19-Mar-2015",2374.4,2391,2409.9,2376.1,2377,2378.5,2389.46,14115,33727267.15,1709,10154,71.94
"526","GOLDBEES","EQ","20-Mar-2015",2378.5,2390,2393.15,2378,2378,2381.2,2386.28,13221,31548954.75,2033,8827,66.76
"527","GOLDBEES","EQ","23-Mar-2015",2381.2,2391,2396.8,2381.35,2392,2390.1,2389.55,44989,107503373.05,2051,32898,73.12
"528","GOLDBEES","EQ","24-Mar-2015",2390.1,2399.95,2405.5,2388.2,2404,2404.7,2399.56,13293,31897415.35,1368,9600,72.22
"529","GOLDBEES","EQ","25-Mar-2015",2404.7,2405,2412.6,2397.2,2405,2402.45,2405.11,13909,33452697.35,1877,8254,59.34
"530","GOLDBEES","EQ","26-Mar-2015",2402.45,2413,2470,2413,2449.9,2455.05,2446.16,24916,60948559.65,2422,13735,55.13
"531","GOLDBEES","EQ","27-Mar-2015",2455.05,2331.9,2449.9,2282.3,2420,2419.5,2432.4,10945,26622578.9,1557,6063,55.4
"532","GOLDBEES","EQ","30-Mar-2015",2419.5,2419.1,2427.3,2406.1,2410,2411.1,2417.72,9603,23217395,1357,6151,64.05
"533","GOLDBEES","EQ","31-Mar-2015",2411.1,2411,2411,2396,2401.5,2398.95,2402.58,9855,23677391.75,1282,6904,70.06
"534","GOLDBEES","EQ","01-Apr-2015",2398.95,2409.95,2419.8,2399,2411,2413.6,2407.29,14165,34099250.15,1842,9805,69.22
"535","GOLDBEES","EQ","06-Apr-2015",2413.6,2425.05,2469,2425.05,2460.1,2463.7,2459.88,19742,48563035.6,2661,9737,49.32
"536","GOLDBEES","EQ","07-Apr-2015",2463.7,2469.95,2470,2450.15,2456.8,2453.9,2457.91,20168,49571086.35,2028,16486,81.74
"537","GOLDBEES","EQ","08-Apr-2015",2453.9,2458.4,2458.4,2448.05,2455.35,2455.75,2453.11,9101,22325715.7,1129,5186,56.98
"538","GOLDBEES","EQ","09-Apr-2015",2455.75,2447.8,2447.8,2418,2422.9,2420.7,2424.58,7448,18058260.75,1237,4421,59.36
"539","GOLDBEES","EQ","10-Apr-2015",2420.7,2475,2475,2410.15,2434,2433.65,2431.78,6485,15770101.05,1548,2621,40.42
"540","GOLDBEES","EQ","13-Apr-2015",2433.65,2439,2453,2431.2,2433,2436.05,2440.63,6812,16625586.8,1268,4099,60.17
"541","GOLDBEES","EQ","15-Apr-2015",2436.05,2435,2436,2400.6,2421,2418.8,2419.11,18498,44748762.25,2454,10316,55.77
"542","GOLDBEES","EQ","16-Apr-2015",2418.8,2435,2453,2427.5,2443,2440.35,2443.9,11466,28021813.25,1145,8103,70.67
"543","GOLDBEES","EQ","17-Apr-2015",2440.35,2437.8,2447,2426.2,2442,2443.6,2437.67,13712,33425316.85,1175,7450,54.33
